"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"ENSG00000126767.18",2876.17429371837,0.0237322385983074,0.0969077178508357,0.244895237702708,0.806537549200181,0.984649722066876,"ELK1"
"ENSG00000231397.1",2.6770866238015,0.299487427094772,1.22322328174291,0.244834636132864,0.806584474174083,NA,"ENSG00000231397"
"ENSG00000189046.11",1569.46856569844,0.0256981874822238,0.105019674351355,0.244698792306741,0.806689663219409,0.98470022579324,"ALKBH2"
"ENSG00000168495.13",4286.4120877818,-0.0196037979181079,0.0801219436198468,-0.244674517771582,0.806708460284261,0.98470022579324,"POLR3D"
"ENSG00000215914.4",0.778491943308223,-0.520482759732226,2.12749170111904,-0.244646199775284,0.806730388557418,NA,"MMP23A"
"ENSG00000235595.1",0.778491943308223,-0.520482759732226,2.12749170111904,-0.244646199775284,0.806730388557418,NA,"GAPDHP23"
"ENSG00000287939.1",0.778491943308223,-0.520482759732226,2.12749170111904,-0.244646199775284,0.806730388557418,NA,"ENSG00000287939"
"ENSG00000152936.11",0.778491943308223,-0.520482759732226,2.12749170111904,-0.244646199775284,0.806730388557418,NA,"LMNTD1"
"ENSG00000228825.1",0.778491943308223,-0.520482759732226,2.12749170111904,-0.244646199775284,0.806730388557418,NA,"LAMTOR3P1"
"ENSG00000278594.1",0.778491943308223,-0.520482759732226,2.12749170111904,-0.244646199775284,0.806730388557418,NA,"ENSG00000278594"
"ENSG00000200677.1",0.778491943308223,-0.520482759732226,2.12749170111904,-0.244646199775284,0.806730388557418,NA,"SNORD18"
"ENSG00000207072.1",0.778491943308223,-0.520482759732226,2.12749170111904,-0.244646199775284,0.806730388557418,NA,"RNU6-39P"
"ENSG00000116212.16",5960.60962403944,-0.0201182419394689,0.0822528983720184,-0.244590067191029,0.806773855734352,0.98470022579324,"LRRC42"
"ENSG00000288007.1",18.5150474181035,-0.116125911361421,0.474904252502879,-0.244524892648159,0.806824325447292,0.98470022579324,"ENSG00000288007"
"ENSG00000264575.1",173.088638716028,-0.0395804035807865,0.161877675392869,-0.244508104559364,0.806837325899251,0.98470022579324,"LINC00526"
"ENSG00000256940.4",51.0494413770234,0.0711168154652089,0.290926940097269,0.244449054602615,0.806883053751446,0.98470022579324,"PPP1R14B-AS1"
"ENSG00000275329.1",29.5452562748236,-0.0902664113059008,0.36939821631655,-0.244360712420301,0.806951466520067,0.98470022579324,"ENSG00000275329"
"ENSG00000172765.19",3601.76908633749,-0.0222957669488408,0.0912949493056032,-0.244216872000304,0.807062860649738,0.98470022579324,"TMCC1"
"ENSG00000168256.18",4939.31277204588,0.0217838433077645,0.0892027688208439,0.24420590970125,0.80707135032774,0.98470022579324,"NKIRAS2"
"ENSG00000197670.6",29.9426084329193,0.0839351913288219,0.343730002450749,0.244189307684448,0.807084207690098,0.98470022579324,"ENSG00000197670"
"ENSG00000290720.1",1639.03316235301,0.0228071966174749,0.0934105096092513,0.244160926997192,0.807106187115152,0.98470022579324,"ZNF542P"
"ENSG00000262209.3",2.54176075667244,-0.303300552811913,1.24309684548048,-0.243987871029213,0.807240213615819,NA,"PCDHGB3"
"ENSG00000177483.12",19.1590880981231,0.115125104995679,0.472033115720996,0.243892009186335,0.807314458087396,0.984895831848054,"RBM44"
"ENSG00000223694.1",3.058480153723,0.260712959069397,1.06911550249733,0.243858552663768,0.807340370389304,NA,"ADH5P3"
"ENSG00000276727.1",1.50083398833041,-0.356024341762357,1.4604830708398,-0.243771632051604,0.807407691976479,NA,"ENSG00000276727"
"ENSG00000275880.1",28.7129396812694,0.0939802497198064,0.385593091087351,0.243729080971828,0.807440649077955,0.984921792610646,"NAXD-AS1"
"ENSG00000170142.12",5386.26858890259,-0.0190079692700751,0.0780195367076669,-0.243630891340672,0.807516701228769,0.984921792610646,"UBE2E1"
"ENSG00000237813.4",1.42113726834896,0.410870720327638,1.68768697341815,0.24345197112915,0.807655287411836,NA,"ENSG00000237813"
"ENSG00000235838.1",1.13525428195021,0.42018091075311,1.72617312497749,0.243417595068043,0.807681914760279,NA,"HSP90AB7P"
"ENSG00000214659.4",1.13525428195021,0.42018091075311,1.72617312497749,0.243417595068043,0.807681914760279,NA,"KRT8P26"
"ENSG00000102753.10",15118.487773167,-0.0204614931656216,0.084064311507942,-0.243402851918777,0.807693334722513,0.984921792610646,"KPNA3"
"ENSG00000222460.1",3.25264573437326,-0.31550475799383,1.29663441483348,-0.243325916992839,0.807752928757335,NA,"RN7SKP271"
"ENSG00000203307.2",1.1368703322754,-0.419335175982469,1.72406885840607,-0.243224146145851,0.807831762488378,NA,"FAM78B-AS1"
"ENSG00000250238.1",1.1368703322754,-0.419335175982469,1.72406885840607,-0.243224146145851,0.807831762488378,NA,"WEE1P1"
"ENSG00000165805.10",1.1368703322754,-0.419335175982469,1.72406885840607,-0.243224146145851,0.807831762488378,NA,"C12orf50"
"ENSG00000287853.1",10.9921849218854,0.142913492699543,0.58776130157925,0.243148863859445,0.807890078906949,0.984921792610646,"ENSG00000287853"
"ENSG00000104432.15",5.19986901080804,0.197102379040264,0.810642709392286,0.243143343863569,0.807894354940103,NA,"IL7"
"ENSG00000169758.13",26.7488975600618,-0.0898065766741554,0.369356876465475,-0.243143101960225,0.807894542329273,0.984921792610646,"TMEM266"
"ENSG00000263235.1",13.4785219326871,0.127794180332614,0.525615790263308,0.243132308237154,0.807902903642034,0.984921792610646,"ENSG00000263235"
"ENSG00000230325.1",10.7900989188766,0.15670017508707,0.644570552247075,0.243107871653132,0.807921833421456,0.984921792610646,"ENSG00000230325"
"ENSG00000229539.2",36.7492508826274,0.0763892454041397,0.314315881799244,0.24303336174699,0.807979553152237,0.984921792610646,"PANK2-AS1"
"ENSG00000164180.14",795.053321796437,0.0373187024978124,0.153564651275967,0.243016229241116,0.807992825141038,0.984921792610646,"TMEM161B"
"ENSG00000188383.8",11.9876249169811,-0.138587289496275,0.570330851307197,-0.242994551633729,0.80800961814968,0.984921792610646,"GPAT2P2"
"ENSG00000115685.15",4377.8360444047,0.0223858062216582,0.0921396723142968,0.242955131697215,0.808040155848635,0.984921792610646,"PPP1R7"
"ENSG00000231878.1",9.07098162694445,0.149626898107623,0.615887880019143,0.242945027758904,0.808047983179423,0.984921792610646,"SNRPFP1"
"ENSG00000260677.1",1.89265642529884,-0.353244728200478,1.45412611096523,-0.24292578582885,0.808062889593515,NA,"ENSG00000260677"
"ENSG00000172687.14",2129.99114845802,0.0222106912798136,0.0914304609920249,0.242924415329711,0.808063951299839,0.984921792610646,"ZNF738"
"ENSG00000198538.11",3220.70142718602,0.0308750926572673,0.127210379036094,0.242708911735158,0.808230903286984,0.984921792610646,"ZNF28"
"ENSG00000167657.14",5341.44693064944,0.021622275432252,0.0890889785347181,0.242704269236018,0.808234499956317,0.984921792610646,"DAPK3"
"ENSG00000138640.15",1675.18678969536,-0.0248116393282641,0.102232887979961,-0.242697235875089,0.8082399488985,0.984921792610646,"FAM13A"
"ENSG00000258056.3",370.58338631605,-0.0333556439198258,0.137441218313048,-0.242690252089093,0.808245359442794,0.984921792610646,"CD63-AS1"
"ENSG00000286952.1",1.17214070191803,-0.441643588475015,1.81978319007547,-0.242690223145044,0.808245381866619,NA,"ENSG00000286952"
"ENSG00000095564.15",4143.47808909926,-0.0277475486445895,0.114350000289199,-0.242654556837901,0.80827301374634,0.984921792610646,"BTAF1"
"ENSG00000196597.13",300.308983628991,0.0355622031464225,0.146561001462686,0.242644378733156,0.808280899107988,0.984921792610646,"ZNF782"
"ENSG00000266560.5",5.76735270569885,0.19595987287845,0.807860237462443,0.24256655271706,0.808341194501835,NA,"ENSG00000266560"
"ENSG00000169567.13",17923.4723593157,0.019875834511728,0.0819709998150577,0.242473979292331,0.808412916873587,0.984921792610646,"HINT1"
"ENSG00000115866.11",9621.63218543161,-0.0200547990903418,0.0827160415156936,-0.242453564300908,0.808428733849872,0.984921792610646,"DARS1"
"ENSG00000156973.14",1382.99147617815,-0.022882471954221,0.0943893854661709,-0.242426326235825,0.808449837278687,0.984921792610646,"PDE6D"
"ENSG00000136144.12",5643.0364320465,0.0271655747239279,0.112060603584121,0.24241860078449,0.808455822806763,0.984921792610646,"RCBTB1"
"ENSG00000125817.8",5068.89977392371,-0.0313748794934951,0.129445465850044,-0.242379130759522,0.808486403582404,0.984921792610646,"CENPB"
"ENSG00000204941.14",16.3098980932064,0.12725092474859,0.525331362327386,0.242229826494325,0.808602084904632,0.985004306819014,"PSG5"
"ENSG00000169403.12",984.623998743924,0.035606244615903,0.147109821255948,0.242038528168379,0.808750309445415,0.985059361546803,"PTAFR"
"ENSG00000123416.15",64951.871292053,-0.0288359159752165,0.119151633095757,-0.242010245483102,0.808772224427911,0.985059361546803,"TUBA1B"
"ENSG00000185634.12",26.7962916182676,-0.098473742872053,0.406949577634363,-0.241980206600754,0.808795500372899,0.985059361546803,"SHC4"
"ENSG00000160886.13",1.88644188260995,-0.351787001107663,1.45395663959504,-0.24195150771872,0.80881773816254,NA,"LY6K"
"ENSG00000149476.16",3460.71291705571,-0.0291511941383339,0.120527268646375,-0.241863890767019,0.808885630519929,0.985059361546803,"TKFC"
"ENSG00000261652.3",103.895477206215,0.0478997247022366,0.198045618267491,0.241862077642842,0.80888703548328,0.985059361546803,"PIERCE2"
"ENSG00000231086.1",3.03681351699752,0.274057406180711,1.13316800529289,0.241850639005534,0.808895899129886,NA,"TSSK1A"
"ENSG00000289142.1",7.27096337576806,-0.168020309640226,0.694780595012917,-0.241832185363644,0.808910198661128,NA,"ENSG00000289142"
"ENSG00000224138.1",33.7830760247036,0.0822168035968168,0.340108614935334,0.241736903995946,0.808984032196958,0.985095489511055,"ENSG00000224138"
"ENSG00000174125.8",24.8273525315454,-0.0940460724717683,0.389195415153172,-0.241642292817749,0.809057348085645,0.985095489511055,"TLR1"
"ENSG00000146094.16",207.199577086894,0.0403426356389182,0.166954746698438,0.241638147082977,0.809060560727767,0.985095489511055,"DOK3"
"ENSG00000234806.1",1.14264347217846,0.441812456170785,1.82952422604757,0.241490355733227,0.809175090348144,NA,"RPL26P29"
"ENSG00000272109.2",1.50394125967486,-0.357856274480539,1.4822323886216,-0.241430613193743,0.809221388469521,NA,"ENSG00000272109"
"ENSG00000223650.1",1.50394125967486,-0.357856274480539,1.4822323886216,-0.241430613193743,0.809221388469521,NA,"UHRF2P1"
"ENSG00000261272.1",7.62936416323619,-0.166950799014019,0.691522493751767,-0.241424972466548,0.809225759846031,NA,"MUC22"
"ENSG00000179397.18",8.92053353733867,0.165910395662067,0.687505951781746,0.241322122713399,0.809305466037559,0.985226604782523,"CATSPERE"
"ENSG00000137955.16",4825.76884655015,-0.0232066776520049,0.0961845370146272,-0.241272437049583,0.809343971992214,0.985226604782523,"RABGGTB"
"ENSG00000170502.13",2588.21846513205,0.0196268669910272,0.0813502617626244,0.241263722645384,0.809350725626791,0.985226604782523,"NUDT9"
"ENSG00000287192.1",0.781621613153629,-0.512774142160622,2.12537378481083,-0.241263040800261,0.809351254055116,NA,"ENSG00000287192"
"ENSG00000233012.3",0.781621613153629,-0.512774142160622,2.12537378481083,-0.241263040800261,0.809351254055116,NA,"HDAC1P2"
"ENSG00000204637.4",0.781621613153629,-0.512774142160622,2.12537378481083,-0.241263040800261,0.809351254055116,NA,"ARPP19P2"
"ENSG00000018607.9",0.781621613153629,-0.512774142160622,2.12537378481083,-0.241263040800261,0.809351254055116,NA,"ZNF285CP"
"ENSG00000285836.1",0.781621613153629,-0.512774142160622,2.12537378481083,-0.241263040800261,0.809351254055116,NA,"ENSG00000285836"
"ENSG00000242795.2",0.781621613153629,-0.512774142160622,2.12537378481083,-0.241263040800261,0.809351254055116,NA,"ENSG00000242795"
"ENSG00000218347.2",0.781621613153629,-0.512774142160622,2.12537378481083,-0.241263040800261,0.809351254055116,NA,"HNRNPA1P1"
"ENSG00000219902.1",0.781621613153629,-0.512774142160622,2.12537378481083,-0.241263040800261,0.809351254055116,NA,"RPL35P3"
"ENSG00000256452.1",0.781621613153629,-0.512774142160622,2.12537378481083,-0.241263040800261,0.809351254055116,NA,"ENSG00000256452"
"ENSG00000108381.11",0.781621613153629,-0.512774142160622,2.12537378481083,-0.241263040800261,0.809351254055116,NA,"ASPA"
"ENSG00000269303.1",0.781621613153629,-0.512774142160622,2.12537378481083,-0.241263040800261,0.809351254055116,NA,"GRAMD1A-AS1"
"ENSG00000201916.1",0.781621613153629,-0.512774142160622,2.12537378481083,-0.241263040800261,0.809351254055116,NA,"Y_RNA"
"ENSG00000180481.11",12.7992721430179,0.138376938449385,0.573579244561343,0.24125164876775,0.80936008286569,0.985226604782523,"GLIPR1L2"
"ENSG00000169184.7",1761.79151390655,-0.024031085363172,0.0996801999141114,-0.24108183354245,0.80949169232343,0.98532518546322,"MN1"
"ENSG00000275476.1",1.89202714969778,-0.344442062505946,1.42874211379557,-0.241080639522067,0.809492617726997,NA,"ENSG00000275476"
"ENSG00000280367.1",9.06224429151025,0.146933958362205,0.609625328809259,0.241023381769916,0.809536994608783,0.98532518546322,"ENSG00000280367"
"ENSG00000266708.1",5.28804799790558,-0.198776038854874,0.824794135777801,-0.24100079066084,0.809554503724784,NA,"ENSG00000266708"
"ENSG00000233974.3",1.13932592951783,-0.415304530599946,1.7233788924457,-0.240982718553884,0.809568510481446,NA,"ENSG00000233974"
"ENSG00000203799.15",1.13932592951783,-0.415304530599946,1.7233788924457,-0.240982718553884,0.809568510481446,NA,"CCDC162P"
"ENSG00000288923.1",1.13932592951783,-0.415304530599946,1.7233788924457,-0.240982718553884,0.809568510481446,NA,"ENSG00000288923"
"ENSG00000231236.2",1.13932592951783,-0.415304530599946,1.7233788924457,-0.240982718553884,0.809568510481446,NA,"ENSG00000231236"
"ENSG00000229728.1",9.5745725046724,0.159566902168626,0.662489150493332,0.240859645852014,0.809663899397865,0.985403482040323,"ENSG00000229728"
"ENSG00000125812.16",2284.8063880744,0.0203778195939655,0.0846196609844076,0.240816606411604,0.809697258279738,0.985403482040323,"GZF1"
"ENSG00000184162.15",905.857233001815,0.0257549679858611,0.106983604515268,0.240737523310738,0.809758554676384,0.985419701955864,"NR2C2AP"
"ENSG00000251143.1",6.3087689511843,-0.180186575006852,0.748887289240327,-0.240605732792759,0.809860706574973,NA,"ENSG00000251143"
"ENSG00000257435.1",2.94236601002842,-0.274622727896762,1.14141633005026,-0.240598211771397,0.809866536277305,NA,"ENSG00000257435"
"ENSG00000267422.2",16.6885364187041,-0.112907142044649,0.469373845620299,-0.240548430847138,0.809905122787919,0.98547525118338,"ENSG00000267422"
"ENSG00000155744.10",1003.74250145383,0.0401399207973306,0.166937144890416,0.240449306975269,0.809981957697829,0.98547525118338,"HYCC2"
"ENSG00000165816.13",535.537234014769,-0.0283952096823504,0.118102718933407,-0.240428077683471,0.809998413616029,0.98547525118338,"VWA2"
"ENSG00000261314.1",1.1400000021208,-0.414275596050676,1.72318958289077,-0.240412082433611,0.810010812414053,NA,"ENSG00000261314"
"ENSG00000236116.1",1.1400000021208,-0.414275596050676,1.72318958289077,-0.240412082433611,0.810010812414053,NA,"ENSG00000236116"
"ENSG00000146090.16",18.6356114243577,0.10699645344321,0.445164518938781,0.240352608735029,0.810056914167517,0.98547525118338,"RASGEF1C"
"ENSG00000229272.2",5.83630850046363,0.197284661488133,0.820885461452904,0.240331533145872,0.810073251322335,NA,"LINC03036"
"ENSG00000152380.10",64.8370468728415,-0.063353148825133,0.263631818156797,-0.24030919055246,0.810090570710625,0.98547525118338,"FAM151B"
"ENSG00000134313.17",13258.9930071082,-0.0243048750006018,0.101140806598885,-0.240307308374479,0.81009202972953,0.98547525118338,"KIDINS220"
"ENSG00000286113.2",3.36239953206545,0.243132931861231,1.01202530285183,0.240243925894042,0.810141162682546,NA,"ENSG00000286113"
"ENSG00000167701.14",14.9765602863237,0.127866032941124,0.532607525165379,0.240075528225818,0.810271705144664,0.985480228721598,"GPT"
"ENSG00000164040.18",9069.45797966501,0.0190763268583272,0.0794611111757355,0.240071232028686,0.810275035640781,0.985480228721598,"PGRMC2"
"ENSG00000185261.16",254.707918802131,0.0382069757469506,0.159152185939641,0.240065667470259,0.810279349400508,0.985480228721598,"KIAA0825"
"ENSG00000165841.11",37.5696534192769,0.08810270300756,0.367011255868817,0.240054498598406,0.810288007756244,0.985480228721598,"CYP2C19"
"ENSG00000109625.19",4.5538037123017,0.214952250038697,0.895999087542714,0.239902309084047,0.810405990736449,NA,"CPZ"
"ENSG00000151445.16",3054.94058426878,-0.02062872577715,0.0859902239293488,-0.239896174640724,0.81041074647574,0.985520744819442,"VIPAS39"
"ENSG00000272525.2",53.9639628461576,-0.069256468358256,0.288779462391332,-0.239824770725575,0.810466103016652,0.985520744819442,"BTF3-DT"
"ENSG00000201785.1",2.17714542651541,-0.321909271036577,1.34232117173843,-0.23981538681959,0.810473378046421,NA,"SNORD117"
"ENSG00000273443.1",3.67587858922628,-0.251783409386044,1.04992559220077,-0.239810717308335,0.810476998169074,NA,"ENSG00000273443"
"ENSG00000261514.2",1.17527037176343,-0.436170141069897,1.81887418418258,-0.239802260575772,0.810483554413535,NA,"LINC01976"
"ENSG00000251188.1",101.28788261323,0.0512775980616019,0.213861958627192,0.239769608352788,0.810508868801765,0.985520744819442,"ENSG00000251188"
"ENSG00000011422.12",494.486158580772,-0.0294862158502891,0.12298551148475,-0.239753573362545,0.810521300369986,0.985520744819442,"PLAUR"
"ENSG00000164659.15",2698.46608054146,-0.024283318300035,0.101329919072817,-0.239646084021687,0.810604635678477,0.985520744819442,"ELAPOR2"
"ENSG00000170525.21",4085.4153013875,0.0209577042595875,0.0874572841294054,0.239633604773018,0.810614310842365,0.985520744819442,"PFKFB3"
"ENSG00000260992.1",4.95822486095576,-0.20939263956609,0.87441661746085,-0.239465530943509,0.81074462133306,NA,"DOCK9-DT"
"ENSG00000291137.1",39.0187911989459,0.0729754115438851,0.304772075722359,0.239442578100115,0.810762417468956,0.985520744819442,"GBAP1"
"ENSG00000283051.1",6.78410658475408,-0.194935928896753,0.814154400321011,-0.239433612125528,0.810769369126718,NA,"LINC01668"
"ENSG00000293492.1",682.37541311502,-0.0286508590921652,0.119664544197159,-0.239426467416783,0.810774908699166,0.985520744819442,"NUDT16L2P"
"ENSG00000226969.1",1.50641925541825,-0.349477533465127,1.4597746683129,-0.239405122620074,0.810791458212275,NA,"PRKCZ-DT"
"ENSG00000257379.1",2.17781949911839,-0.321319105957753,1.34230655071655,-0.239378334096802,0.810812228593809,NA,"ENSG00000257379"
"ENSG00000289546.1",2.36645248685667,0.35387262622812,1.47835411314844,0.239369325035718,0.810819213765625,NA,"ENSG00000289546"
"ENSG00000171873.8",19.686259216335,0.104446779632172,0.436374735734683,0.239351115174725,0.81083333281987,0.985520744819442,"ADRA1D"
"ENSG00000269846.1",5.61989335266433,-0.188640856557218,0.788143785459655,-0.239348276339196,0.810835533922548,NA,"ENSG00000269846"
"ENSG00000289837.1",1.89448274694021,-0.341810808973771,1.42860752815586,-0.239261520212625,0.810902801359441,NA,"ENSG00000289837"
"ENSG00000225028.1",6.11032379763135,0.182734710418869,0.763943991803486,0.239199093623967,0.810951205451762,NA,"ENSG00000225028"
"ENSG00000138594.14",7834.62323927469,0.0251436685734418,0.105127858367588,0.239172270451139,0.810972003724124,0.985520744819442,"TMOD3"
"ENSG00000183765.24",2121.96669818756,-0.0192614081606596,0.0805817771845464,-0.239029329379862,0.811082840264491,0.985520744819442,"CHEK2"
"ENSG00000270558.1",32.4334645209422,0.0854328248737995,0.357449318585877,0.239006819796956,0.811100294545573,0.985520744819442,"ENSG00000270558"
"ENSG00000101695.9",420.598623809438,0.0308366691884002,0.129035294550945,0.238978562382601,0.811122205917593,0.985520744819442,"RNF125"
"ENSG00000180370.10",17689.8787509928,-0.0230047058396496,0.0962699005014442,-0.238960523692497,0.811136193561019,0.985520744819442,"PAK2"
"ENSG00000131508.17",10257.3766710687,0.018972702382281,0.079403262624083,0.238941093291129,0.811151260438998,0.985520744819442,"UBE2D2"
"ENSG00000119574.13",1372.74419676639,-0.0313699666371494,0.131295788951122,-0.238925915962374,0.811163029413891,0.985520744819442,"ZBTB45"
"ENSG00000177888.8",2204.41824736649,0.0374015963238778,0.156546141330016,0.23891739525557,0.811169636654861,0.985520744819442,"ZBTB41"
"ENSG00000235582.2",18.6477876862125,0.118392694269145,0.495578875091703,0.238897782410998,0.811184845161464,0.985520744819442,"ENSG00000235582"
"ENSG00000147121.16",647.472534090295,0.0252933227908805,0.105920287039112,0.238795829372523,0.811263904370148,0.985522386482734,"KRBOX4"
"ENSG00000251356.1",3.89917106369189,-0.229885276754298,0.96297842735767,-0.238723184469546,0.811320237838612,NA,"RAB5CP2"
"ENSG00000172062.17",1369.14118761122,0.0220614485774736,0.0924411282586548,0.238654038446444,0.811373858961052,0.985522386482734,"SMN1"
"ENSG00000174804.4",5042.89327181283,0.0270166417627531,0.113224598323907,0.238611062990616,0.811407185867034,0.985522386482734,"FZD4"
"ENSG00000266910.2",15.6057848014634,0.141525684158141,0.593234418729785,0.238566205347915,0.811441972748937,0.985522386482734,"ENSG00000266910"
"ENSG00000226715.4",0.78407721039606,-0.506644580456193,2.1237236116928,-0.238564273461344,0.811443470925859,NA,"LINC01709"
"ENSG00000238078.1",0.78407721039606,-0.506644580456193,2.1237236116928,-0.238564273461344,0.811443470925859,NA,"LINC01352"
"ENSG00000230062.7",0.78407721039606,-0.506644580456193,2.1237236116928,-0.238564273461344,0.811443470925859,NA,"ANKRD66"
"ENSG00000254444.1",0.78407721039606,-0.506644580456193,2.1237236116928,-0.238564273461344,0.811443470925859,NA,"ENSG00000254444"
"ENSG00000255262.3",0.78407721039606,-0.506644580456193,2.1237236116928,-0.238564273461344,0.811443470925859,NA,"ELOBP2"
"ENSG00000234028.4",91.9023415649843,-0.0493841481927383,0.207099560491177,-0.238456074342284,0.811527380382468,0.985522386482734,"EIF2AK3-DT"
"ENSG00000164675.11",47.5131416428688,-0.0691050334950266,0.289808048436085,-0.238451050162146,0.811531276735051,0.985522386482734,"IQUB"
"ENSG00000232530.1",1.86790491572987,-0.318418096462392,1.33548066727828,-0.238429581396585,0.811547926246433,NA,"LIF-AS1"
"ENSG00000240409.1",0.864801350109976,0.496002215455093,2.08034872397637,0.238422630657343,0.811553316719577,NA,"MTATP8P1"
"ENSG00000254164.1",0.864801350109976,0.496002215455093,2.08034872397637,0.238422630657343,0.811553316719577,NA,"ENSG00000254164"
"ENSG00000240720.10",0.864801350109976,0.496002215455093,2.08034872397637,0.238422630657343,0.811553316719577,NA,"LRRD1"
"ENSG00000250699.1",0.864801350109976,0.496002215455093,2.08034872397637,0.238422630657343,0.811553316719577,NA,"ENSG00000250699"
"ENSG00000261823.1",0.864801350109976,0.496002215455093,2.08034872397637,0.238422630657343,0.811553316719577,NA,"ENSG00000261823"
"ENSG00000261303.7",0.864801350109976,0.496002215455093,2.08034872397637,0.238422630657343,0.811553316719577,NA,"GOLGA6GP"
"ENSG00000228659.1",0.864801350109976,0.496002215455093,2.08034872397637,0.238422630657343,0.811553316719577,NA,"LINC01201"
"ENSG00000162522.11",12411.891864262,-0.0180898929868418,0.0759020340722267,-0.238332123874676,0.811623507821834,0.985522386482734,"KIAA1522"
"ENSG00000224448.1",5.90571938921145,0.185896461707019,0.780323924806515,0.238229863006075,0.811702816441107,NA,"ENSG00000224448"
"ENSG00000178803.12",49.4236149781839,0.0665490598454198,0.279404702602589,0.238181602619895,0.811740245550358,0.985522386482734,"ADORA2A-AS1"
"ENSG00000174446.13",1651.47689604334,-0.021054941991389,0.0884040452075879,-0.238167178232041,0.811751432697047,0.985522386482734,"SNAPC5"
"ENSG00000182224.12",81.610159697784,0.0516374049479906,0.21683425912697,0.238142280449114,0.811770742802747,0.985522386482734,"CYB5D1"
"ENSG00000230797.3",67.6289573436731,0.0574952358712413,0.241485361592348,0.238089942562643,0.811811335148536,0.985522386482734,"YY2"
"ENSG00000276085.1",13.3615940861222,-0.137573773712991,0.577835612399484,-0.23808462261734,0.811815461233028,0.985522386482734,"CCL3L3"
"ENSG00000101216.11",1847.75296078308,-0.0218227349022879,0.0916870557419742,-0.238013258531296,0.811870810850292,0.985522386482734,"GMEB2"
"ENSG00000054611.14",2323.83253842841,0.0222571877984889,0.0935177728266638,0.237999549451876,0.81188144364928,0.985522386482734,"TBC1D22A"
"ENSG00000267284.2",3.05845775522204,0.256975050293942,1.07979430778781,0.237985187031047,0.811892583218839,NA,"ENSG00000267284"
"ENSG00000159387.8",1.41377047662167,0.401895672550671,1.68876809945187,0.23798156341366,0.811895393721665,NA,"IRX6"
"ENSG00000258636.2",92.0037911042434,-0.0484323052792045,0.203524321390446,-0.237968145272873,0.811905800946006,0.985522386482734,"LRFN5-DT"
"ENSG00000147905.18",2117.98435096151,0.0212654770041334,0.0894049902331513,0.237855593392237,0.811993098452036,0.985556107702929,"ZCCHC7"
"ENSG00000167216.19",173.465923465709,-0.0405228565005959,0.170401125032427,-0.237808620646632,0.812029532151087,0.985556107702929,"KATNAL2"
"ENSG00000266876.1",2.94238840852937,-0.272198306110336,1.14501934482933,-0.237723761908066,0.812095352578753,NA,"ENSG00000266876"
"ENSG00000254027.1",20.7231752927762,0.110664560054867,0.465713908912325,0.237623480718718,0.812173137096081,0.985672166087599,"LNMICC"
"ENSG00000251348.1",4.36475418774624,-0.231448262161721,0.974042702696582,-0.237616134817262,0.81217883512091,NA,"HSPD1P11"
"ENSG00000286550.1",2.91852852568992,0.31074861581459,1.30816370562274,0.237545663802574,0.812233498160686,NA,"ENSG00000286550"
"ENSG00000277058.3",1.14310727346525,-0.415312896440318,1.74871950854393,-0.237495432750178,0.812272462001246,NA,"HNRNPCL3"
"ENSG00000221643.1",1.14310727346525,-0.415312896440318,1.74871950854393,-0.237495432750178,0.812272462001246,NA,"SNORA77"
"ENSG00000271138.1",1.14310727346525,-0.415312896440318,1.74871950854393,-0.237495432750178,0.812272462001246,NA,"IGLVIVOR22-1"
"ENSG00000203325.3",2.64805319534873,0.31235079893198,1.31556802447314,0.237426566411927,0.812325881845018,NA,"ENSG00000203325"
"ENSG00000247402.2",1.14329514628048,0.434353370929593,1.82950768762458,0.237415439064678,0.81233451344664,NA,"ENSG00000247402"
"ENSG00000253355.1",1.14329514628048,0.434353370929593,1.82950768762458,0.237415439064678,0.81233451344664,NA,"LINC03090"
"ENSG00000290916.1",1.1377322776936,0.434568807913031,1.83076549957751,0.237370000698242,0.812369760707474,NA,"ENSG00000290916"
"ENSG00000214402.7",1.1377322776936,0.434568807913031,1.83076549957751,0.237370000698242,0.812369760707474,NA,"LCNL1"
"ENSG00000280231.1",9.02339366905564,-0.148367897143575,0.625335718559115,-0.237261190653623,0.812454167928315,0.985938070826571,"ENSG00000280231"
"ENSG00000164849.10",10.1407553754174,-0.14573982467734,0.614554624519343,-0.237147063682625,0.812542701990124,0.985938070826571,"GPR146"
"ENSG00000236105.1",1.16806905435041,0.388306842200231,1.63751280649116,0.237132094882536,0.812554314222969,NA,"PRELID3BP10"
"ENSG00000289415.1",1.16806905435041,0.388306842200231,1.63751280649116,0.237132094882536,0.812554314222969,NA,"ENSG00000289415"
"ENSG00000244578.1",3.06026167836246,0.260101911740394,1.09693150365648,0.2371177333073,0.812565455432328,NA,"LINC01391"
"ENSG00000055211.14",2172.34909394648,-0.0212880062467694,0.0897805437269714,-0.237111576328917,0.812570231813117,0.985938070826571,"GINM1"
"ENSG00000228507.1",15.7084784158918,-0.115781827640726,0.488338149128728,-0.237093554634835,0.812584212489153,0.985938070826571,"DAP3P2"
"ENSG00000289862.1",4.25241996350569,-0.226291487174843,0.954612909276495,-0.237050520662192,0.812617597163306,NA,"ENSG00000289862"
